Date,Open,High,Low,Close,Volume
2025-07-25,24097.330078125,24252.58984375,24065.189453125,24217.5,54010400
2025-07-28,24424.669921875,24444.470703125,23942.119140625,23970.359375,52660400
2025-07-29,24051.7109375,24310.0,24051.7109375,24217.369140625,50189600
2025-07-30,24169.259765625,24302.76953125,24138.2109375,24262.220703125,51182600
2025-07-31,24340.2109375,24433.400390625,24039.919921875,24065.470703125,61019200
2025-08-01,23786.91015625,23802.73046875,23380.939453125,23425.970703125,69500600
2025-08-04,23523.240234375,23783.7890625,23521.609375,23757.689453125,50796000
2025-08-05,23914.3203125,23979.58984375,23785.080078125,23846.0703125,58127500
2025-08-06,23972.029296875,23996.890625,23806.919921875,23924.359375,66327800
2025-08-07,23910.869140625,24392.0390625,23899.4609375,24192.5,75743300
2025-08-08,24165.880859375,24268.8203125,24095.990234375,24162.859375,55854700
2025-08-11,24206.259765625,24219.08984375,24030.05078125,24081.33984375,41591600
2025-08-12,24147.009765625,24156.25,23940.240234375,24024.779296875,55507100
2025-08-13,24156.509765625,24247.390625,24138.7890625,24185.58984375,48580100
2025-08-14,24205.58984375,24409.349609375,24205.369140625,24377.5,47940900
2025-08-15,24530.69921875,24536.109375,24327.599609375,24359.30078125,47125900
2025-08-18,24313.8203125,24336.740234375,24245.169921875,24314.76953125,40221600
2025-08-19,24357.23046875,24441.0,24283.55078125,24423.0703125,43710500
2025-08-20,24252.720703125,24369.869140625,24217.509765625,24276.970703125,44783600
2025-08-21,24274.419921875,24306.060546875,24179.91015625,24293.33984375,39351400
2025-08-22,24254.810546875,24444.41015625,24222.5390625,24363.08984375,44811700
2025-08-25,24232.01953125,24377.380859375,24224.150390625,24273.119140625,31480100
2025-08-26,24110.080078125,24263.109375,24036.880859375,24152.869140625,78930600
2025-08-27,24174.619140625,24198.30078125,23977.990234375,24046.2109375,43590200
2025-08-28,24180.619140625,24206.529296875,23972.5390625,24039.919921875,42293000
2025-08-29,23949.4296875,24063.55078125,23881.98046875,23902.2109375,45696500
2025-09-01,24012.0390625,24046.849609375,23969.359375,24037.330078125,26626400
2025-09-02,23975.33984375,23990.810546875,23482.669921875,23487.330078125,54299900
2025-09-03,23606.689453125,23705.94921875,23507.109375,23594.80078125,53264000
2025-09-04,23664.7890625,23800.119140625,23610.44921875,23770.330078125,46931400
2025-09-05,23851.939453125,23854.6796875,23546.69921875,23596.98046875,46854600
2025-09-08,23771.859375,23830.119140625,23655.470703125,23807.130859375,48616500
2025-09-09,23802.609375,23859.560546875,23633.94921875,23718.44921875,44540300
2025-09-10,23837.169921875,23883.580078125,23600.470703125,23632.94921875,49060600
2025-09-11,23654.9296875,23787.1796875,23563.369140625,23703.650390625,47690900
2025-09-12,23767.33984375,23793.060546875,23604.359375,23698.150390625,43830600
2025-09-15,23785.259765625,23855.349609375,23664.109375,23748.859375,40171100
2025-09-16,23711.990234375,23717.669921875,23317.30078125,23329.240234375,51217300
2025-09-17,23407.390625,23476.7109375,23284.669921875,23359.1796875,50053900
2025-09-18,23577.060546875,23690.470703125,23557.810546875,23674.529296875,54290600
2025-09-19,23723.33984375,23785.240234375,23599.259765625,23639.41015625,213887300
2025-09-22,23567.490234375,23589.25,23424.439453125,23527.05078125,53681300
2025-09-23,23604.359375,23723.19921875,23564.970703125,23611.330078125,48153500
2025-09-24,23601.5,23736.599609375,23499.98046875,23666.810546875,54163200
2025-09-25,23620.400390625,23629.369140625,23383.83984375,23534.830078125,55308500
2025-09-26,23601.189453125,23756.0390625,23579.25,23739.470703125,45110800
2025-09-29,23835.609375,23835.609375,23666.810546875,23745.060546875,39242000
2025-09-30,23726.4296875,23887.73046875,23676.359375,23880.720703125,47602500
2025-10-01,23755.23046875,24162.23046875,23753.080078125,24113.619140625,53499000
2025-10-02,24293.830078125,24502.330078125,24247.44921875,24422.560546875,54187900
2025-10-03,24511.5703125,24524.109375,24343.2109375,24378.80078125,38220200
2025-10-06,24357.58984375,24482.900390625,24269.939453125,24378.2890625,43413400
2025-10-07,24400.76953125,24452.9296875,24308.0390625,24385.779296875,41564700
2025-10-08,24382.66015625,24630.970703125,24360.650390625,24597.130859375,56849900
2025-10-09,24674.650390625,24771.33984375,24602.119140625,24611.25,41008500
2025-10-10,24664.23046875,24690.720703125,24241.4609375,24241.4609375,50177500
2025-10-13,24372.900390625,24448.76953125,24260.76953125,24387.9296875,36995100
2025-10-14,24169.029296875,24242.849609375,23986.9296875,24236.939453125,45092500
2025-10-15,24263.7109375,24339.26953125,24179.990234375,24181.369140625,43493500
2025-10-16,24188.150390625,24283.5703125,24051.849609375,24272.189453125,45218300
2025-10-17,23833.109375,23987.75,23684.369140625,23830.990234375,69383400
2025-10-20,24035.189453125,24296.390625,24026.58984375,24258.80078125,46610300
2025-10-21,24310.439453125,24384.240234375,24201.2890625,24330.029296875,42704200
2025-10-22,24296.16015625,24342.1796875,24138.25,24151.130859375,57734300
2025-10-23,24202.779296875,24222.83984375,24035.2109375,24207.7890625,51148200
2025-10-24,24275.990234375,24275.990234375,24145.259765625,24239.890625,43268900
2025-10-27,24332.849609375,24348.58984375,24185.83984375,24308.779296875,43352700
2025-10-28,24228.1796875,24339.939453125,24188.369140625,24278.630859375,41976200
2025-10-29,24261.08984375,24322.900390625,24090.580078125,24124.2109375,63568200
2025-10-30,24187.8203125,24215.30078125,24034.75,24118.890625,53909400
2025-10-31,24115.310546875,24119.66015625,23922.94921875,23958.30078125,42904400
2025-11-03,23990.33984375,24248.669921875,23982.279296875,24132.41015625,48002500
2025-11-04,23801.240234375,23974.310546875,23674.650390625,23949.109375,51570100
2025-11-05,23774.55078125,24103.529296875,23732.380859375,24049.740234375,55196800
2025-11-06,23996.240234375,24058.73046875,23721.990234375,23734.01953125,58267000
2025-11-07,23801.970703125,23837.119140625,23452.890625,23569.9609375,53123300
2025-11-10,23925.359375,24022.689453125,23854.490234375,23959.990234375,52658900
2025-11-11,23990.140625,24108.4296875,23952.41015625,24088.060546875,47222500
2025-11-12,24245.890625,24441.279296875,24234.939453125,24381.4609375,75344600
2025-11-13,24367.69921875,24416.330078125,24027.919921875,24041.619140625,60792900
2025-11-14,23977.720703125,23992.119140625,23609.060546875,23876.55078125,64036000
2025-11-17,23890.48046875,23928.48046875,23529.73046875,23590.51953125,46448300
2025-11-18,23238.330078125,23358.75,23085.380859375,23180.529296875,61389400
2025-11-19,23180.9296875,23379.359375,23105.55078125,23162.919921875,52349100
2025-11-20,23387.419921875,23512.490234375,23277.08984375,23278.849609375,47727200
2025-11-21,22963.169921875,23256.26953125,22943.060546875,23091.869140625,68913200
2025-11-24,23280.3203125,23392.220703125,23149.69921875,23239.1796875,129335900
2025-11-25,23254.4609375,23487.23046875,23139.26953125,23464.630859375,50045500
2025-11-26,23585.259765625,23727.25,23445.279296875,23726.220703125,45525300
2025-11-27,23732.810546875,23830.970703125,23708.419921875,23767.9609375,31160000
2025-11-28,23780.75,23883.98046875,23720.560546875,23836.7890625,37179100
2025-12-01,23731.2890625,23734.19921875,23433.48046875,23589.439453125,48999700
2025-12-02,23637.490234375,23792.05078125,23607.69921875,23710.859375,50968100
2025-12-03,23788.8203125,23838.05078125,23646.4296875,23693.7109375,51721300
2025-12-04,23836.23046875,23930.51953125,23797.7109375,23882.029296875,52994000
2025-12-05,23942.73046875,24130.919921875,23929.259765625,24028.140625,46889600
2025-12-08,24015.970703125,24116.990234375,23985.279296875,24046.009765625,46456700
2025-12-09,24094.990234375,24186.919921875,24092.5,24162.650390625,49105800
2025-12-10,24131.390625,24168.720703125,24001.4296875,24130.140625,47603300
2025-12-11,24055.169921875,24364.009765625,24007.98046875,24294.609375,52093700
2025-12-12,24368.939453125,24474.619140625,24173.279296875,24186.490234375,45470300
2025-12-15,24297.640625,24318.30078125,24170.44921875,24229.91015625,47059700
2025-12-16,24124.109375,24191.599609375,24011.80078125,24076.869140625,53280600
2025-12-17,24159.619140625,24185.470703125,23949.169921875,23960.58984375,52418200
2025-12-18,23947.029296875,24215.98046875,23923.970703125,24199.5,51639200
2025-12-19,24196.189453125,24305.8203125,24153.23046875,24288.400390625,131439800
2025-12-22,24291.849609375,24356.109375,24203.369140625,24283.970703125,32252800
2025-12-23,24297.619140625,24362.009765625,24257.470703125,24340.060546875,28299400
2025-12-29,24370.939453125,24389.150390625,24253.73046875,24351.119140625,35372300
2025-12-30,24343.189453125,24527.939453125,24328.419921875,24490.41015625,23179300
2026-01-02,24499.509765625,24676.7890625,24448.98046875,24539.33984375,48788700
2026-01-05,24681.349609375,24872.919921875,24639.6796875,24868.689453125,53518200
2026-01-06,24904.6796875,24969.169921875,24836.330078125,24892.19921875,57420800
2026-01-07,24995.0,25122.4609375,24982.619140625,25122.259765625,57897000
2026-01-08,25128.4609375,25217.51953125,25024.650390625,25127.4609375,57587500
2026-01-09,25124.01953125,25281.1796875,25107.919921875,25261.640625,55247900
2026-01-12,25248.369140625,25421.419921875,25236.880859375,25405.33984375,47091400
2026-01-13,25408.369140625,25507.7890625,25338.30078125,25420.66015625,51680900
2026-01-14,25429.75,25461.359375,25268.26953125,25286.240234375,64458300
2026-01-15,25275.830078125,25378.55078125,25233.3203125,25352.390625,58342400
2026-01-16,25336.009765625,25354.109375,25198.529296875,25297.130859375,62873300
2026-01-19,24940.470703125,25070.609375,24911.58984375,24959.060546875,59769000
2026-01-20,24747.349609375,24758.3203125,24507.109375,24703.119140625,61404900
2026-01-21,24636.55078125,24656.73046875,24349.5390625,24560.98046875,60845300
2026-01-22,24877.630859375,24937.080078125,24772.5390625,24856.470703125,68349500
2026-01-23,24819.939453125,24930.150390625,24796.9296875,24900.7109375,51854400
2026-01-26,24890.30078125,24985.150390625,24790.740234375,24933.080078125,46863200
2026-01-27,25008.029296875,25020.220703125,24848.529296875,24894.439453125,54957100
2026-01-28,24878.23046875,24926.029296875,24707.189453125,24822.7890625,64693800
2026-01-29,24697.380859375,24758.73046875,24266.330078125,24309.4609375,72617900
2026-01-30,24376.150390625,24585.44921875,24366.390625,24538.810546875,65569500
2026-02-02,24392.08984375,24851.69921875,24384.2109375,24797.51953125,57389000
2026-02-03,24956.759765625,25098.7109375,24703.619140625,24780.7890625,69071000
2026-02-04,24845.58984375,24877.91015625,24602.880859375,24603.0390625,89361200
2026-02-05,24607.470703125,24663.810546875,24272.619140625,24491.060546875,77762500
2026-02-06,24452.150390625,24737.970703125,24393.109375,24721.4609375,57339100
2026-02-09,24860.669921875,25016.009765625,24714.890625,25014.869140625,50684100
2026-02-10,24960.58984375,25075.75,24935.33984375,24987.849609375,61273800
2026-02-11,24956.4609375,25001.51953125,24834.7890625,24856.150390625,81192800
2026-02-12,25060.80078125,25239.009765625,24813.23046875,24852.689453125,83215100
2026-02-13,24822.30078125,24953.150390625,24750.470703125,24914.880859375,83099200
2026-02-16,24988.609375,25020.830078125,24793.580078125,24800.91015625,47149400
2026-02-17,24796.8203125,25020.640625,24734.0390625,24998.400390625,64755400
2026-02-18,25127.130859375,25315.009765625,25100.919921875,25278.2109375,67611600
2026-02-19,25198.380859375,25228.939453125,24983.890625,25043.5703125,57793900
2026-02-20,25070.0,25331.060546875,25004.810546875,25260.689453125,61964100
2026-02-23,25114.390625,25194.9296875,24937.560546875,24991.970703125,51828500
2026-02-24,24952.16015625,25091.94921875,24878.099609375,24986.25,60643200
2026-02-25,25051.83984375,25184.41015625,24988.609375,25175.939453125,55165100
2026-02-26,25095.859375,25318.94921875,25088.490234375,25289.01953125,57068300
2026-02-27,25294.369140625,25405.970703125,25188.30078125,25284.259765625,95190700
2026-03-02,24695.439453125,24897.609375,24577.419921875,24638.0,78329800
2026-03-03,24207.439453125,24239.51953125,23601.109375,23790.650390625,105244400
2026-03-04,23901.3203125,24242.490234375,23814.890625,24205.359375,74842200
2026-03-05,24145.439453125,24366.810546875,23754.650390625,23815.75,77049300
2026-03-06,23942.890625,24028.439453125,23342.880859375,23591.029296875,88264600
2026-03-09,22998.939453125,23470.80078125,22927.55078125,23409.369140625,71540700
2026-03-10,23886.380859375,24061.150390625,23765.240234375,23968.630859375,76604500
2026-03-11,23725.2109375,23824.73046875,23533.69921875,23640.029296875,59778300
2026-03-12,23577.8203125,23703.55078125,23368.0703125,23589.650390625,78270100
2026-03-13,23381.91015625,23762.119140625,23293.51953125,23447.2890625,62336900
2026-03-16,23480.5,23699.5,23334.970703125,23564.009765625,63894500
2026-03-17,23500.33984375,23820.580078125,23464.83984375,23730.919921875,62749800
2026-03-18,23837.19921875,23957.099609375,23449.560546875,23502.25,76065300
2026-03-19,23160.580078125,23180.140625,22759.419921875,22839.560546875,106709300
2026-03-20,23083.890625,23176.169921875,22369.470703125,22380.189453125,174316700
2026-03-23,21947.8203125,23178.69921875,21863.810546875,22653.859375,104919900
2026-03-24,22677.08984375,22730.830078125,22350.33984375,22636.91015625,57909800
2026-03-25,22961.890625,23079.369140625,22815.7109375,22957.080078125,60508800
2026-03-26,22740.7109375,22813.41015625,22557.099609375,22612.970703125,57630400
2026-03-27,22612.9296875,22631.759765625,22215.859375,22300.75,59200300
2026-03-30,22213.859375,22562.880859375,22209.44921875,22562.880859375,56264500
2026-03-31,22578.83984375,22850.69921875,22491.509765625,22680.0390625,68687100
2026-04-01,23326.890625,23377.650390625,23027.0390625,23298.890625,75354600
2026-04-02,22935.23046875,23235.16015625,22677.919921875,23168.080078125,62871800
2026-04-07,23181.650390625,23397.890625,22842.140625,22921.58984375,59120900
2026-04-08,24021.810546875,24163.91015625,23875.7890625,24080.630859375,93935800
2026-04-09,23981.220703125,23989.009765625,23673.119140625,23806.990234375,56947100
2026-04-10,23827.5390625,24043.58984375,23767.7109375,23803.94921875,60876600
2026-04-13,23562.189453125,23756.849609375,23482.009765625,23742.439453125,53370100
2026-04-14,23953.9296875,24087.30078125,23938.109375,24044.220703125,68252700
2026-04-15,24060.970703125,24127.009765625,23996.80078125,24066.69921875,53562800
2026-04-16,24135.490234375,24259.66015625,24059.169921875,24154.470703125,56596400
2026-04-17,24150.470703125,24792.4609375,24146.580078125,24702.240234375,96842000
2026-04-20,24385.0390625,24497.380859375,24290.0,24417.80078125,52076000
2026-04-21,24508.19921875,24606.83984375,24247.310546875,24270.869140625,51571500
2026-04-22,24373.41015625,24399.5703125,24151.890625,24194.900390625,62517200
2026-04-23,24076.69921875,24204.470703125,23991.779296875,24155.44921875,61724000
2026-04-24,24217.69921875,24330.619140625,23998.0703125,24128.98046875,65318300
2026-04-27,24196.4296875,24382.3203125,24049.439453125,24083.529296875,49745100
2026-04-28,24067.91015625,24153.990234375,23897.240234375,24018.259765625,56781800
2026-04-29,24072.900390625,24110.0,23880.51953125,23954.560546875,65994600
2026-04-30,23715.7109375,24293.109375,23715.7109375,24292.380859375,76834200
2026-05-04,24274.5,24406.640625,23974.740234375,23991.26953125,68242300
2026-05-05,24014.650390625,24403.560546875,23988.919921875,24401.69921875,67678500
2026-05-06,24636.16015625,25152.509765625,24634.759765625,24918.689453125,95396000
2026-05-07,24940.359375,25021.01953125,24650.990234375,24663.609375,70027300
2026-05-08,24447.650390625,24513.51953125,24289.720703125,24338.630859375,60390000
2026-05-11,24333.310546875,24362.80078125,24202.330078125,24350.279296875,62653300
2026-05-12,24048.25,24210.740234375,23920.69921875,23954.9296875,65296100
2026-05-13,24129.5703125,24226.169921875,24002.4609375,24136.810546875,63497600
2026-05-14,24366.419921875,24492.94921875,24329.740234375,24456.259765625,50440400
2026-05-15,24229.2890625,24297.94921875,23917.630859375,23950.5703125,65376400
2026-05-18,23833.109375,24430.98046875,23797.330078125,24307.919921875,62451100
2026-05-19,24370.5,24690.810546875,24358.75,24400.650390625,61338300
2026-05-20,24345.3203125,24885.560546875,24287.669921875,24737.240234375,58522100
2026-05-21,24692.2109375,24894.630859375,24534.7890625,24606.76953125,53378800
2026-05-22,24768.490234375,24943.75,24676.26953125,24888.560546875,53886500
2026-05-25,25181.26953125,25438.41015625,25062.720703125,25389.099609375,34143700
2026-05-26,25359.75,25361.640625,25180.5,25184.890625,44487100
2026-05-27,25324.810546875,25394.810546875,25113.150390625,25177.80078125,60651600
2026-05-28,25083.76953125,25244.7109375,24973.25,25092.25,54115300
2026-05-29,25126.349609375,25204.130859375,25040.44921875,25104.69921875,162698500
2026-06-01,25083.240234375,25301.73046875,24901.76953125,25003.0390625,64662000
2026-06-02,25197.900390625,25362.830078125,25061.66015625,25124.169921875,61018300
2026-06-03,24912.310546875,24973.150390625,24761.9609375,24795.939453125,65247500
2026-06-04,24849.4296875,25009.01953125,24830.630859375,24944.94921875,53175800
2026-06-05,24881.869140625,25024.05078125,24756.470703125,24759.05078125,54254000
2026-06-08,24447.3203125,24732.599609375,24426.609375,24616.220703125,54486200
2026-06-09,24589.2890625,24820.94921875,24398.869140625,24433.060546875,56771800
2026-06-10,24507.400390625,24517.48046875,24043.51953125,24195.310546875,60079100
2026-06-11,24205.16015625,24327.689453125,24080.640625,24209.7109375,59171400
2026-06-12,24549.25,24753.890625,24421.8203125,24635.30078125,60407200
2026-06-15,25068.369140625,25085.80078125,24882.009765625,24894.009765625,62077400
2026-06-16,24942.73046875,25110.279296875,24900.73046875,24910.41015625,50319200
2026-06-17,24816.9609375,24956.48046875,24763.529296875,24934.669921875,74720700
