Date,Open,High,Low,Close,Volume
2023-01-03,125.791,129.669,125.791,128.147,598216.23006966
2023-01-04,128.638,130.455,126.724,130.111,530143.95622132
2023-01-05,129.62,136.199,128.589,134.039,618217.83872633
2023-01-09,138.949,145.43,138.458,145.43,1204445.9349379
2023-01-10,144.252,148.131,141.404,148.131,948551.41709985
2023-01-11,149.161,151.911,146.608,147.836,813386.53171811
2023-01-12,148.081,151.911,147.099,148.376,689847.2440363
2023-01-13,148.277,151.617,147.492,151.028,517346.22616743
2023-01-16,151.224,151.469,146.314,147.59,544387.75746773
2023-01-17,146.412,149.063,145.282,146.167,627186.5352
2023-01-18,148.277,150.978,146.56,149.898,704367.02084129
2023-01-19,146.903,146.903,141.208,143.761,915920.10778843
2023-01-20,144.35,145.479,141.895,141.895,427342.55147238
2023-01-23,143.368,148.425,143.368,145.135,686608.85925303
2023-01-24,147.051,149.848,144.35,146.019,631784.43057625
2023-01-25,145.332,148.327,144.3,145.479,460005.42994365
2023-01-26,147.295,148.277,146.019,146.56,410201.51604093
2023-01-27,147.001,147.541,143.564,143.564,412575.31318867
2023-01-30,143.172,143.172,140.078,141.11,581596.59495552
2023-01-31,139.93,140.421,136.642,138.115,1075859.6551222
2023-02-01,138.458,139.538,135.757,136.347,566371.09467417
2023-02-02,137.525,142.288,135.708,138.9,1094034.3259483
2023-02-03,137.476,137.476,132.763,135.266,908791.58782525
2023-02-06,133.548,134.53,131.388,132.468,628103.05919527
2023-02-07,133.548,136.249,132.272,135.855,619055.949002
2023-02-08,137.869,138.9,135.462,135.462,399739.90381497
2023-02-09,137.525,138.458,135.659,136.249,416639.58792767
2023-02-10,135.659,135.659,130.405,131.24,727605.99592124
2023-02-13,132.419,132.665,128.638,130.749,410885.85395739
2023-02-14,130.994,132.517,129.62,131.339,356515.61383827
2023-02-15,129.62,131.29,128.245,130.209,280076.49427315
2023-02-16,131.585,132.91,129.768,131.585,294306.03847964
2023-02-17,131.093,132.419,129.423,130.994,398371.22798204
2023-02-20,131.683,135.659,131.683,134.236,327940.43238588
2023-02-21,134.53,134.53,130.994,133.156,310384.92443657
2023-02-22,131.977,131.977,124.907,126.183,681470.21471958
2023-02-23,126.183,128.393,125.692,126.036,526300.66560117
2023-02-24,125.545,125.545,121.421,121.765,753428.55030784
2023-02-27,121.323,125.005,120.586,123.532,368530.2250562
2023-02-28,123.532,125.692,122.01,125.103,741123.70649141
2023-03-01,127.263,132.272,127.165,129.816,1139070.2783556
2023-03-02,128.638,128.638,124.465,125.741,919074.98705213
2023-03-03,126.871,128.54,126.38,128.54,1155662.4177499
2023-03-06,129.62,130.111,125.741,127.656,633212.17128887
2023-03-07,127.607,127.656,123.139,123.581,1016044.2441112
2023-03-08,123.532,124.366,121.371,123.729,1253464.6932847
2023-03-09,123.238,124.71,119.604,119.702,839282.40802433
2023-03-10,117.738,119.407,116.069,119.261,804181.57572566
2023-03-13,120.291,120.684,113.123,117.395,1243685.3822552
2023-03-14,116.364,119.457,116.118,118.327,586664.97264933
2023-03-15,118.327,118.327,111.257,111.257,1010606.2017393
2023-03-16,112.436,113.909,108.311,112.829,1093926.3797889
2023-03-17,114.694,118.082,111.65,112.338,1650583.3384732
2023-03-20,111.749,115.676,110.177,115.234,689735.22443688
2023-03-21,115.873,120.291,115.136,116.756,784929.48002511
2023-03-22,116.806,117.395,115.284,116.51,407214.66617636
2023-03-23,115.873,117.395,112.436,115.284,463575.8000852
2023-03-24,115.578,115.873,111.453,112.877,427153.13651336
2023-03-27,114.645,114.694,111.453,114.35,381566.25134886
2023-03-28,115.185,116.412,114.4,114.891,565032.96964108
2023-03-29,115.774,116.51,113.811,116.364,577763.48793532
2023-03-30,116.855,121.421,116.658,121.028,809503.52505817
2023-03-31,121.765,122.304,119.211,120.046,626904.44948146
2023-04-03,119.752,120.88,118.082,118.475,445617.02157798
2023-04-04,119.261,119.261,115.774,116.314,548248.36020779
2023-04-05,115.774,116.069,113.663,114.252,559024.64567212
2023-04-06,115.332,115.971,113.761,114.35,312449.14014591
2023-04-11,116.069,119.015,114.989,117.788,620437.86351486
2023-04-12,117.738,120.733,116.412,119.8,648053.7498522
2023-04-13,119.604,122.158,118.475,121.617,554631.44065482
2023-04-14,122.599,126.331,122.55,123.679,848473.10697685
2023-04-17,124.759,125.3,119.162,119.948,727578.50020138
2023-04-18,120.88,126.527,120.144,126.527,1118566.6182216
2023-04-19,126.183,126.183,122.599,123.434,614842.99370377
2023-04-20,123.434,125.496,123.238,123.777,634368.0098829
2023-04-21,122.059,122.059,118.966,120.537,558196.7189964
2023-04-24,118.818,120.291,117.935,118.573,456989.04763923
2023-04-25,118.229,118.573,114.007,114.105,977841.48726854
2023-04-26,115.676,116.314,113.909,115.823,626245.57056486
2023-04-27,115.087,117.345,115.087,117.149,541308.23684364
2023-04-28,117.836,118.181,114.203,117.247,633641.91920665
2023-05-02,116.855,117.836,113.909,113.909,573743.00267609
2023-05-04,114.105,116.61,113.418,114.056,611295.0274821
2023-05-05,115.185,116.806,114.498,116.412,303121.98095409
2023-05-08,117.297,121.47,116.953,119.898,458640.8275507
2023-05-09,119.211,119.211,116.953,118.279,377862.47604799
2023-05-10,118.524,120.291,116.806,117.002,465023.90799772
2023-05-11,115.873,116.756,112.142,112.731,1010377.0707405
2023-05-12,113.418,113.859,111.994,112.583,696903.46043985
2023-05-15,113.516,114.302,112.338,114.105,592469.62461935
2023-05-16,112.731,114.645,111.65,112.731,592523.59769907
2023-05-17,112.927,112.927,110.816,111.06,514724.96754097
2023-05-18,111.405,112.387,108.361,109.343,660113.1689099
2023-05-19,110.275,111.551,109.637,110.668,544465.15282733
2023-05-22,110.864,112.681,109.834,111.551,418919.69595589
2023-05-23,110.962,111.994,108.508,108.999,609716.56949025
2023-05-24,108.017,108.213,103.206,103.795,1130014.0029224
2023-05-25,104.138,105.709,102.616,103.402,513696.42394628
2023-05-26,105.267,107.526,104.482,107.329,410767.724198
2023-05-29,108.017,108.557,106.691,107.624,200463.14660442
2023-05-30,107.231,108.017,104.629,104.923,447009.11969078
2023-05-31,103.991,105.169,102.715,102.715,1324890.4265957
2023-06-01,104.678,106.986,104.432,106.592,535763.26667229
2023-06-02,108.655,112.387,108.655,112.338,932698.60706175
2023-06-05,112.142,113.123,110.177,111.208,543071.01799454
2023-06-06,111.503,112.485,108.999,111.503,502591.20820365
2023-06-07,110.521,112.338,109.98,111.749,671859.95144922
2023-06-09,112.927,112.927,110.962,112.092,920998.66908219
2023-06-12,111.749,112.288,108.802,108.9,895850.2690121
2023-06-13,111.06,113.074,110.717,112.24,878723.49062058
2023-06-14,111.945,117.542,111.503,116.806,1520422.6741056
2023-06-15,116.069,118.671,115.332,118.573,777042.28186586
2023-06-16,118.818,120.341,117.345,118.524,1286856.7175122
2023-06-19,117.149,118.818,115.038,115.038,406354.1519808
2023-06-20,114.841,115.873,112.534,112.583,678793.9646534
2023-06-21,112.927,114.203,111.994,113.32,435472.11931038
2023-06-22,112.927,114.645,111.945,114.4,474436.6094291
2023-06-23,113.025,113.172,109.882,110.423,644760.37362922
2023-06-26,110.275,111.896,109.686,111.11,277379.87700708
2023-06-27,112.387,112.485,108.263,109.932,438945.74525244
2023-06-28,110.079,111.257,107.329,108.704,490894.32530408
2023-06-29,108.655,109.391,107.919,108.508,378927.68060249
2023-06-30,109.195,110.816,108.311,110.373,323152.10369062
2023-07-03,111.159,113.172,110.816,112.976,553501.06106066
2023-07-04,112.976,113.418,111.749,113.074,200872.52732231
2023-07-05,112.24,112.24,109.489,109.932,439352.07089034
2023-07-06,108.999,109.343,106.888,106.888,507266.4989395
2023-07-07,107.035,110.373,106.986,110.128,409077.24660674
2023-07-10,108.999,110.57,107.575,110.03,358337.45986886
2023-07-11,111.11,113.27,111.11,111.699,421302.65834358
2023-07-12,112.829,117.542,112.142,117.542,994881.70506052
2023-07-13,117.836,120.88,117.395,120.782,959436.66708362
2023-07-14,120.487,120.733,117.935,118.868,575525.13266688
2023-07-17,116.364,117.493,114.891,116.069,414594.72105823
2023-07-18,116.265,117.1,113.663,114.891,433952.72619823
2023-07-19,115.823,116.069,113.713,114.498,413236.22882525
2023-07-20,114.891,117.345,114.596,115.48,355377.08736415
2023-07-21,115.873,116.216,113.565,114.203,334341.84331282
2023-07-24,114.056,114.891,113.222,114.891,453389.14505783
2023-07-25,116.61,120.782,116.61,120.782,1104687.8286714
2023-07-26,120.485,120.931,118.06,118.654,546132.42340803
2023-07-27,118.802,120.782,117.812,118.901,582582.19357071
2023-07-28,118.802,119.495,117.416,119.198,312691.67541521
2023-07-31,119.198,124.05,119.198,122.812,957321.10285927
2023-08-01,122.812,123.851,120.634,120.931,450322.23388823
2023-08-02,119.05,119.495,116.971,116.971,418109.75203215
2023-08-03,116.822,117.614,115.238,117.317,449256.59880754
2023-08-04,117.664,118.604,116.674,118.357,282123.60484952
2023-08-07,117.812,118.208,115.882,116.575,266108.77621988
2023-08-08,115.486,115.634,113.06,113.902,600518.19558753
2023-08-09,115.783,116.476,113.902,114.496,373210.65727237
2023-08-10,115.189,116.575,114.595,115.09,313492.66936685
2023-08-11,114.842,114.842,112.07,112.813,430651.9234036
2023-08-14,112.813,113.258,110.684,111.377,372916.72380461
2023-08-16,109.892,110.288,107.021,108.011,878869.14922723
2023-08-17,108.16,109.397,105.784,106.675,666208.79034811
2023-08-18,105.437,106.13,104.249,105.239,492072.90727692
2023-08-21,105.635,107.467,104.794,106.774,415187.58872559
2023-08-22,108.259,109.447,107.566,108.605,636800.29236311
2023-08-23,109.744,111.13,107.219,111.13,583725.60486108
2023-08-24,111.377,111.773,108.011,108.754,391057.77219241
2023-08-25,107.912,110.684,107.368,109.348,525352.03429433
2023-08-28,109.744,112.417,109.694,112.268,335758.88710964
2023-08-29,112.565,115.189,111.823,114.793,611232.12099117
2023-08-30,115.189,115.288,113.555,114.644,346674.82864232
2023-08-31,113.951,114.446,112.021,112.961,765321.94357772
2023-09-01,113.308,117.466,113.06,116.723,692923.40325236
2023-09-04,117.317,117.614,115.04,115.337,244795.06452551
2023-09-05,114.347,116.129,113.506,113.605,333671.05041601
2023-09-06,113.407,114.397,110.734,111.872,505109.00808387
2023-09-07,110.783,111.625,107.318,108.16,638665.9113148
2023-09-08,108.902,109.694,107.516,109.199,395695.05243452
2023-09-11,111.179,112.021,110.041,110.783,350618.18348118
2023-09-12,111.229,111.971,110.387,111.476,607323.10889424
2023-09-13,111.427,111.724,109.595,110.239,600260.625023
2023-09-14,111.773,115.783,110.882,115.139,794130.45365947
2023-09-15,115.436,116.575,114.892,115.634,1120002.6714139
2023-09-18,115.337,115.585,111.179,111.377,318568.32460898
2023-09-19,111.377,112.714,110.288,110.486,383501.35888566
2023-09-20,111.179,114.05,110.932,114.001,429813.55646808
2023-09-21,112.268,112.565,109.694,110.585,533587.22179464
2023-09-22,110.684,111.575,110.239,110.338,311201.80646354
2023-09-25,109.892,109.942,107.12,107.12,501210.0967934
2023-09-26,106.922,108.902,105.487,108.259,569474.37703795
2023-09-27,108.655,109.546,107.021,107.467,273058.13105885
2023-09-28,107.516,110.734,107.516,110.288,340801.20969048
2023-09-29,111.377,111.971,110.486,110.833,330309.50202879
2023-10-02,110.387,111.625,107.615,107.714,448619.23792042
2023-10-03,107.467,108.308,105.437,106.18,511785.64114865
2023-10-04,105.437,108.11,104.942,105.685,463488.63509841
2023-10-05,106.724,106.724,103.952,103.952,468823.88106635
2023-10-06,104.2,106.576,103.21,106.328,488098.23993806
2023-10-09,107.912,108.308,105.437,106.823,311138.17138289
2023-10-10,108.061,109.793,106.477,108.952,571325.8548606
2023-10-11,109.397,110.833,108.16,109.694,691010.31051035
2023-10-12,110.387,111.278,107.912,108.605,405754.44558007
2023-10-13,108.358,109.496,107.615,108.061,347479.86291654
2023-10-16,109.397,113.159,108.952,111.377,832652.9093061
2023-10-17,111.08,113.357,109.199,110.783,746868.78027056
2023-10-18,111.724,113.159,111.229,112.169,678945.90728408
2023-10-19,111.575,112.169,108.605,109.1,565758.29034426
2023-10-20,108.11,108.704,106.576,106.873,547362.70163388
2023-10-23,106.229,106.625,104.546,104.546,720947.08067279
2023-10-24,106.031,107.467,105.041,106.328,672053.11696124
2023-10-25,106.922,110.041,106.427,109.694,891327.48390513
2023-10-26,107.813,110.783,107.021,110.783,626375.250024
2023-10-27,111.773,112.07,109.397,110.239,546804.12703708
2023-10-30,111.377,112.367,110.338,110.486,376329.78630474
2023-10-31,110.536,112.07,109.892,111.13,779404.4879331
2023-11-02,112.169,113.308,111.377,112.07,600903.03631335
2023-11-03,113.06,113.159,111.773,112.664,336831.59275484
2023-11-06,113.357,113.704,111.575,112.367,415738.08267722
2023-11-07,111.476,111.575,107.665,107.912,735761.93349594
2023-11-08,107.962,109.447,106.427,106.427,448192.98388814
2023-11-09,106.477,108.853,106.031,108.407,371481.39920778
2023-11-10,107.615,108.209,104.2,104.843,987426.55648945
2023-11-13,105.932,106.625,105.041,105.041,437359.86896837
2023-11-14,105.982,111.278,105.932,111.278,779625.69559439
2023-11-15,111.08,114.347,110.041,113.357,1229188.3488374
2023-11-16,111.08,114.199,110.635,113.803,768794.60083591
2023-11-17,113.011,114.743,112.466,114.595,519558.21171346
2023-11-20,114.793,118.159,114.446,117.812,630985.2580887
2023-11-21,118.753,118.802,116.377,117.466,574228.82663491
2023-11-22,116.822,117.812,115.139,116.179,422685.41735491
2023-11-23,116.921,117.713,114.545,114.842,199210.12500763
2023-11-24,114.842,116.476,113.852,115.139,228757.00404102
2023-11-27,115.09,115.733,113.654,113.803,284069.02017218
2023-11-28,113.456,116.228,112.763,116.228,362076.53832033
2023-11-29,116.278,118.06,114.446,116.08,472791.4778407
2023-11-30,116.08,116.179,113.852,114.149,1202124.2480299
2023-12-01,114.496,120.188,114.446,120.188,948245.52826215
2023-12-04,118.852,120.881,117.713,119.0,476133.83469567
2023-12-05,118.307,120.584,117.416,117.614,679099.43954215
2023-12-06,118.802,119.792,117.416,118.208,350122.23388439
2023-12-07,117.713,117.812,115.337,116.08,402330.27219284
2023-12-08,117.218,118.208,115.981,116.773,608650.35486204
2023-12-11,116.624,117.763,115.981,117.268,538832.57058517
2023-12-12,117.317,118.307,114.001,114.496,564088.62703775
2023-12-13,114.298,115.436,113.456,114.446,597231.39316805
2023-12-14,116.723,120.881,116.723,120.287,1164155.3165769
2023-12-15,120.485,124.05,120.287,122.069,2050498.0524979
2023-12-18,121.376,123.653,121.277,122.96,487008.36292189
2023-12-19,122.317,125.733,122.168,124.842,479229.7318732
2023-12-20,125.733,127.119,122.564,122.713,505339.30647098
2023-12-21,122.713,123.307,121.673,122.663,357928.13711049
2023-12-22,123.208,124.396,122.564,122.564,190481.00807182
2023-12-27,123.752,125.188,123.455,124.347,544505.18348861
2023-12-28,124.495,125.436,123.356,123.455,424288.41533884
2023-12-29,123.752,124.0,121.475,121.475,479342.86090547
2024-01-02,121.871,122.614,117.812,118.951,475373.24396983
2024-01-03,118.703,118.951,114.644,116.03,649641.44760554
2024-01-04,116.822,117.317,114.05,115.09,715492.64518871
2024-01-05,114.842,115.535,112.516,114.694,501019.19155146
2024-01-08,114.842,114.842,112.169,113.803,420830.90929032
2024-01-09,114.743,115.436,113.06,113.357,302840.35888257
2024-01-10,113.308,113.654,110.981,111.328,488067.9375187
2024-01-11,112.961,113.11,109.496,109.744,735350.83067334
2024-01-12,110.882,111.724,109.595,109.942,411632.10485448
2024-01-15,110.783,111.08,107.714,108.061,657039.27825099
2024-01-16,107.912,109.942,107.269,109.199,515462.33469717
2024-01-17,107.813,107.912,104.744,104.843,1088825.5222191
2024-01-18,106.922,106.922,104.744,104.942,548556.61695651
2024-01-19,106.427,107.219,105.437,106.031,406417.05848332
2024-01-22,106.972,107.417,104.348,104.695,529464.07260094
2024-01-23,106.031,107.615,104.645,107.021,572098.56655418
2024-01-24,109.199,113.258,109.1,111.872,1025874.2661683
2024-01-25,111.872,112.466,109.991,110.734,552616.13106957
2024-01-26,110.14,113.06,109.397,112.219,421183.4274355
2024-01-29,112.219,112.813,111.278,112.417,306232.20968916
2024-01-30,112.565,112.664,109.942,109.942,507357.44760009
2024-01-31,110.09,111.674,109.397,111.328,416672.40727403
2024-02-01,109.397,111.575,109.397,110.734,561328.07663442
2024-02-02,110.833,112.12,109.694,109.942,578802.47179638
2024-02-05,110.882,110.932,108.11,108.16,613522.98389448
2024-02-06,109.15,110.734,108.16,110.09,308946.29638281
2024-02-07,110.387,110.833,109.199,109.744,303637.31251164
2024-02-08,109.892,110.239,108.308,108.655,412292.69759645
2024-02-09,108.011,108.754,106.922,107.12,443634.48993636
2024-02-12,107.912,110.486,107.467,110.041,359603.86090088
2024-02-13,110.684,110.734,108.11,108.209,605017.09478125
2024-02-14,108.209,109.249,107.17,109.001,344074.88106157
2024-02-15,109.447,109.694,108.11,109.298,362080.57864291
2024-02-16,110.338,112.565,110.338,112.318,1048799.0564918
2024-02-19,112.07,112.367,110.882,110.882,342019.36694859
2024-02-20,110.684,112.12,109.546,110.635,629989.31857253
2024-02-21,112.169,112.219,109.397,110.288,718409.75809205
2024-02-22,111.724,112.07,110.041,110.387,537342.7016335
2024-02-23,110.585,111.08,108.902,110.239,663061.37905767
2024-02-26,109.793,109.892,108.506,108.902,465027.99800169
2024-02-27,109.447,110.981,109.348,110.189,430491.32058101
2024-02-28,109.694,109.843,106.922,106.972,719478.42341467
2024-02-29,107.516,108.16,106.378,106.724,1452087.8952169
2024-03-01,107.714,108.308,106.526,108.011,385480.10686961
2024-03-04,108.853,109.298,106.328,106.427,451179.792356
2024-03-05,106.13,106.724,105.091,105.091,613580.55849126
2024-03-06,105.289,107.615,105.19,107.12,297211.17944687
2024-03-07,107.12,110.189,106.526,109.348,690124.46978451
2024-03-08,109.793,110.041,107.912,108.704,564213.87703775
2024-03-11,108.11,109.892,107.368,109.892,318009.75001219
2024-03-12,110.288,111.674,109.496,111.674,1104102.9919778
2024-03-13,111.773,114.793,111.427,114.793,1676970.229903
2024-03-14,114.793,117.416,114.1,114.842,1547146.5847367
2024-03-15,116.822,118.307,116.179,117.268,2853486.9134158
2024-03-18,117.416,118.01,114.842,116.773,700827.28430105
2024-03-19,115.832,116.575,113.605,115.09,833035.72987063
2024-03-20,115.04,115.04,112.763,112.862,469740.02421155
2024-03-21,115.832,116.822,114.793,116.327,788665.91736893
